county,oshpd_id,hospital,case_mix_index,period_type,period_year
SACRAMENTO,344017,SUTTER CENTER FOR PSYCHIATRY,1.1695214582546278,FY,2020
SACRAMENTO,344021,HERITAGE OAKS HOSPITAL,1.2028099431818182,FY,2020
SACRAMENTO,344029,MERCY HOSPITAL OF FOLSOM,1.36915665749656,FY,2020
SACRAMENTO,344035,VIBRA HOSPITAL OF SACRAMENTO,3.2192868663594467,FY,2020
SACRAMENTO,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2.8247266666666655,FY,2020
SACRAMENTO,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,1.2010670025188916,FY,2020
SACRAMENTO,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,1.205514181818182,FY,2020
SACRAMENTO,344210,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",,FY,2020
SAN BENITO,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,1.0639636923076923,FY,2020
SAN BERNARDINO,361105,BARSTOW COMMUNITY HOSPITAL,,FY,2020
SAN BERNARDINO,361110,BEAR VALLEY COMMUNITY HOSPITAL,1.0037518796992482,FY,2020
SAN BERNARDINO,361144,CHINO VALLEY MEDICAL CENTER,1.5587053814876826,FY,2020
SAN BERNARDINO,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1.447851298119964,FY,2020
SAN BERNARDINO,361223,KAISER FOUNDATION HOSPITAL - FONTANA,1.491285911031926,FY,2020
SAN BERNARDINO,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,2.212009202644537,FY,2020
SAN BERNARDINO,361266,MOUNTAINS COMMUNITY HOSPITAL,1.058306986899563,FY,2020
SAN BERNARDINO,361274,KINDRED HOSPITAL - ONTARIO,3.8986658627087185,FY,2020
SAN BERNARDINO,361308,REDLANDS COMMUNITY HOSPITAL,1.5226425372558112,FY,2020
SAN BERNARDINO,361318,SAN ANTONIO REGIONAL HOSPITAL,1.5517243406535675,FY,2020
SAN BERNARDINO,361320,SAN BERNARDINO COUNTY MEDICAL CENTER,,FY,2020
SAN BERNARDINO,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,1.1824077847647856,FY,2020
SAN BERNARDINO,361339,ST. BERNARDINE MEDICAL CENTER,1.7049881747228974,FY,2020
SAN BERNARDINO,361343,PROVIDENCE ST. MARY MEDICAL CENTER,1.5834298242968117,FY,2020
SAN BERNARDINO,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,1.188041320474778,FY,2020
SAN BERNARDINO,361458,COLORADO RIVER MEDICAL CENTER,0.9696971764705885,FY,2020
SAN BERNARDINO,362041,HI-DESERT MEDICAL CENTER,1.1109296933085502,FY,2020
SAN BERNARDINO,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1.1421112241930793,FY,2020
SAN BERNARDINO,364050,CANYON RIDGE HOSPITAL,1.1913459735146743,FY,2020
SAN BERNARDINO,364110,KAISER FND HOSP - PERMANENTE CHEM DEP PROGRAM,,FY,2020
SAN BERNARDINO,364121,BALLARD REHABILITATION HOSPITAL,1.208564090909091,FY,2020
SAN BERNARDINO,364144,DESERT VALLEY HOSPITAL,1.577053720253038,FY,2020
SAN BERNARDINO,364188,KINDRED HOSPITAL RANCHO,4.100282103610672,FY,2020
SAN BERNARDINO,364231,ARROWHEAD REGIONAL MEDICAL CENTER,1.543252611071754,FY,2020
SAN BERNARDINO,364430,BARSTOW COMMUNITY HOSPITAL,1.1862978811607559,FY,2020
SAN BERNARDINO,364451,TOTALLY KIDS REHABILITATION HOSPITAL,1.4924597989949753,FY,2020
SAN BERNARDINO,364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,1.3996434764559371,FY,2020
SAN DIEGO,370028,KAISER FOUNDATION HOSPITAL - SAN MARCOS,,FY,2020
SAN DIEGO,370033,"CASA PALMERA CARE CENTER, LLC",0.8131064631956911,FY,2020
SAN DIEGO,370652,UC SAN DIEGO HEALTH - EAST CAMPUS MEDICAL CENTER,1.9110534810747202,FY,2020
SAN DIEGO,370658,SCRIPPS MERCY HOSPITAL - CHULA VISTA,,FY,2020
SAN DIEGO,370672,HARBOR VIEW MEDICAL CENTER,,FY,2020
SAN DIEGO,370673,RADY CHILDREN'S HOSPITAL SAN DIEGO,1.6547177988977615,FY,2020
SAN DIEGO,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,1.6095560897435888,FY,2020
SAN DIEGO,370693,SHARP CABRILLO HOSPITAL,,FY,2020
SAN DIEGO,370694,SHARP MEMORIAL HOSPITAL,1.9409789326375715,FY,2020
SAN DIEGO,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,1.0216137853614728,FY,2020
SAN DIEGO,370697,SCRIPPS HOSPITAL - EAST COUNTY,,FY,2020
SAN DIEGO,370705,FALLBROOK HOSPITAL DISTRICT,,FY,2020
SAN DIEGO,370714,GROSSMONT HOSPITAL,1.5445746209782554,FY,2020
SAN DIEGO,370721,KINDRED HOSPITAL - SAN DIEGO,3.0713586666666663,FY,2020
SAN DIEGO,370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION,1.4848548651516795,FY,2020
SAN DIEGO,370744,SCRIPPS MERCY HOSPITAL,1.4671437185443295,FY,2020
SAN DIEGO,370745,SHARP MESA VISTA HOSPITAL,1.149672549445773,FY,2020
SAN DIEGO,370746,MISSION BAY HOSPITAL,,FY,2020
SAN DIEGO,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,1.123886578044597,FY,2020
SAN DIEGO,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,1.5343371893282427,FY,2020
SAN DIEGO,370759,PARADISE VALLEY HOSPITAL,1.295137470572849,FY,2020
SAN DIEGO,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,1.9500006522329905,FY,2020
SAN DIEGO,370775,PARADISE VALLEY HSP D/P APH BAYVIEW BEH HLTH,,FY,2020
SAN DIEGO,370780,TRI-CITY MEDICAL CENTER,1.6618271848013817,FY,2020
SAN DIEGO,370782,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,2.073993259859471,FY,2020
SAN DIEGO,370787,PROMISE HOSPITAL OF SAN DIEGO,,FY,2020
SAN DIEGO,370875,SHARP CHULA VISTA MEDICAL CENTER,1.5152862369337972,FY,2020
SAN DIEGO,370977,PALOMAR MEDICAL CENTER POWAY,1.3124725459644746,FY,2020
SAN DIEGO,371256,SCRIPPS GREEN HOSPITAL,2.137886537117294,FY,2020
SAN DIEGO,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,1.3700796577946759,FY,2020
SAN DIEGO,374024,AURORA SAN DIEGO,1.1998061029411764,FY,2020
SAN DIEGO,374045,SAN LUIS REY HOSPITAL,,FY,2020
SAN DIEGO,374049,SHARP MCDONALD CENTER,1.552449248120301,FY,2020
SAN DIEGO,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,1.1917386058981232,FY,2020
SAN DIEGO,374063,ALVARADO HOSPITAL MEDICAL CENTER/SDRI,,FY,2020
SAN DIEGO,374084,SAN DIEGO HOSPICE AND PALLIATIVE CARE-ACUTE CARE CTR,,FY,2020
SAN DIEGO,374094,SELECT SPECIALTY HOSPITAL - SAN DIEGO,3.067510169491524,FY,2020
SAN DIEGO,374141,UCSD/LA JOLLA - THORNTON HOSPITAL,,FY,2020
SAN DIEGO,374225,THC - SAN DIEGO,,FY,2020
SAN DIEGO,374382,PALOMAR MEDICAL CENTER,,FY,2020
SAN DIEGO,374572,PALOMAR REHABILITATION INSTITUTE,,FY,2020
SAN FRANCISCO,380046,LANGLEY PORTER PSYCHIATRIC INSTITUTE,,FY,2020
SAN FRANCISCO,380769,PACIFIC COAST HOSPITAL,,FY,2020
SAN FRANCISCO,380777,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,,FY,2020
SAN FRANCISCO,380842,JEWISH HOME & REHAB CENTER,1.0461509478672988,FY,2020
SAN FRANCISCO,380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,1.7339751778144978,FY,2020
SAN FRANCISCO,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,1.3591857566765582,FY,2020
SAN FRANCISCO,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,1.1617791102514508,FY,2020
SAN FRANCISCO,380895,UCSF MEDICAL CENTER AT MOUNT ZION,,FY,2020
SAN FRANCISCO,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,,FY,2020
SAN FRANCISCO,380933,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL,1.8374230291576683,FY,2020
SAN FRANCISCO,380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPI,1.5290546765937658,FY,2020
SAN FRANCISCO,380954,SHRINERS HOSPITAL FOR CRIPPLED CHILDREN - S.F.,,FY,2020
SAN FRANCISCO,380960,UCSF HEALTH SAINT FRANCIS HOSPITAL,1.8000268270944753,FY,2020
SAN FRANCISCO,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,,FY,2020
SAN FRANCISCO,380965,UCSF HEALTH - ST. MARY'S HOSPITAL,1.633401359619307,FY,2020
SAN FRANCISCO,381154,UCSF MEDICAL CENTER,2.276515656234871,FY,2020
SAN FRANCISCO,382715,CHINESE HOSPITAL,1.4560124373956596,FY,2020
SAN FRANCISCO,384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,1.6777750873233388,FY,2020
SAN FRANCISCO,384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,1.5145716343268663,FY,2020
SAN JOAQUIN,390846,DAMERON HOSPITAL,1.7899550133888724,FY,2020
SAN JOAQUIN,390923,ADVENTIST HEALTH LODI MEMORIAL,1.3746753354632586,FY,2020
SAN JOAQUIN,391010,SAN JOAQUIN GENERAL HOSPITAL,1.4746960426179603,FY,2020
SAN JOAQUIN,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1.6975234961485381,FY,2020
SAN JOAQUIN,391056,SUTTER TRACY COMMUNITY HOSPITAL,1.328075479233227,FY,2020
SAN JOAQUIN,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,1.138971374941342,FY,2020
SAN JOAQUIN,392287,DOCTORS HOSPITAL OF MANTECA,1.286016562173459,FY,2020
SAN JOAQUIN,394003,SAN JOAQUIN PHF,1.1968849726775956,FY,2020
SAN JOAQUIN,394009,KAISER FOUNDATION HOSPITAL - MANTECA,1.2888242600259536,FY,2020
SAN JOAQUIN,394128,STOCKTON REGIONAL REHABILITATION HOSPITAL,,FY,2020
SAN LUIS OBISPO,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",1.4462975879794386,FY,2020
SAN LUIS OBISPO,400480,FRENCH HOSPITAL MEDICAL CENTER,1.693920226177234,FY,2020
SAN LUIS OBISPO,400511,SAN LUIS OBISPO GENERAL HOSPITAL,,FY,2020
SAN LUIS OBISPO,400512,SAN LUIS OBISPO GENERAL HOSPITAL - PSYCHIATRIC,,FY,2020
SAN LUIS OBISPO,400524,ADVENTIST HEALTH SIERRA VISTA,1.4776378926375286,FY,2020
SAN LUIS OBISPO,400548,ADVENTIST HEALTH TWIN CITIES,1.241827723889015,FY,2020
SAN LUIS OBISPO,404046,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,1.148974832214765,FY,2020
SAN MATEO,410715,BELMONT HILLS HOSPITAL,,FY,2020
SAN MATEO,410742,MILLS  HEALTH CENTER,,FY,2020
SAN MATEO,410752,SAN MATEO MEDICAL CENTER LONG TERM CARE SERVICES,,FY,2020
SAN MATEO,410782,SAN MATEO MEDICAL CENTER,1.3986864901256724,FY,2020
SAN MATEO,410804,KAISER FND HOSP - REDWOOD CITY,,FY,2020
SAN MATEO,410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1.5908724860335206,FY,2020
SAN MATEO,410817,AHMC SETON MEDICAL CENTER,1.8012321462043122,FY,2020
SAN MATEO,410828,AHMC SETON MEDICAL CENTER COASTSIDE,1.3725884057971014,FY,2020
SAN MATEO,410852,MILLS-PENINSULA MEDICAL CENTER,1.6035311056838375,FY,2020
SAN MATEO,410891,SEQUOIA HOSPITAL,1.600391805766312,FY,2020
SAN MATEO,414018,MENLO PARK SURGICAL HOSPITAL,1.6342236842105264,FY,2020
SAN MATEO,414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1.5177292635460422,FY,2020
SANTA BARBARA,420483,GOLETA VALLEY COTTAGE HOSPITAL,1.8819106168446036,FY,2020
SANTA BARBARA,420491,LOMPOC VALLEY MEDICAL CENTER,1.2656461480927452,FY,2020
SANTA BARBARA,420493,MARIAN REGIONAL MEDICAL CENTER,1.3913190403071027,FY,2020
SANTA BARBARA,420506,SANTA BARBARA COTTAGE CARE CENTER,,FY,2020
SANTA BARBARA,420514,SANTA BARBARA COTTAGE HOSPITAL,1.6712309896951487,FY,2020
SANTA BARBARA,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,1.0400098214285713,FY,2020
SANTA BARBARA,420528,ST. FRANCIS MEDICAL CENTER OF SANTA BARBARA,,FY,2020
SANTA BARBARA,420535,VALLEY COMMUNITY HOSPITAL,,FY,2020
SANTA BARBARA,421167,"REHABILITATION INSTITUTE AT SANTA BARBARA, THE",,FY,2020
SANTA BARBARA,424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,1.1749146288209606,FY,2020
SANTA BARBARA,424047,REHABILITATION INSTITUTE AT SANTA BARBARA,,FY,2020
SANTA BARBARA,424102,THE CHAMPION CENTER,,FY,2020
SANTA CLARA,430705,REGIONAL MEDICAL CENTER OF SAN JOSE,1.7800808635394443,FY,2020
SANTA CLARA,430743,COMMUNITY HOSPITAL OF LOS GATOS,,FY,2020
SANTA CLARA,430763,EL CAMINO HEALTH,1.3746361272184149,FY,2020
SANTA CLARA,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,1.4842851417870508,FY,2020
SANTA CLARA,430805,KAISER FND HOSP - SANTA CLARA,,FY,2020
SANTA CLARA,430837,O'CONNOR HOSPITAL,1.488733729242274,FY,2020
SANTA CLARA,430879,SAN JOSE MEDICAL CENTER,,FY,2020
SANTA CLARA,430883,SANTA CLARA VALLEY MEDICAL CENTER,1.4421121423972032,FY,2020
SANTA CLARA,430905,STANFORD HEALTH CARE,2.595177217144017,FY,2020
SANTA CLARA,431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,1.4001947151995129,FY,2020
SANTA CLARA,434016,SOUTH VALLEY HOSPITAL,,FY,2020
SANTA CLARA,434020,ST. LOUISE REGIONAL HOSPITAL - MORGAN HILL,,FY,2020
SANTA CLARA,434032,SAN JOSE BEHAVIORAL HEALTH,1.1779836261186611,FY,2020
SANTA CLARA,434040,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,1.632815420835785,FY,2020
SANTA CLARA,434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRI,1.521884375,FY,2020
SANTA CLARA,434138,ST. LOUISE REGIONAL HOSPITAL,1.3149538556067581,FY,2020
SANTA CLARA,434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,1.5526258460256464,FY,2020
SANTA CLARA,434218,KAISER PERMANENTE P.H.F - SANTA CLARA,1.1583884661117716,FY,2020
SANTA CLARA,434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,1.2053034653465347,FY,2020
SANTA CRUZ,440755,DOMINICAN HOSPITAL,1.6708984223060144,FY,2020
SANTA CRUZ,440920,WATSONVILLE COMMUNITY HOSPITAL - GREEN VALLEY RD,,FY,2020
SANTA CRUZ,444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,0.9177821129707112,FY,2020
SANTA CRUZ,444013,WATSONVILLE COMMUNITY HOSPITAL,1.2195192522889124,FY,2020
SANTA CRUZ,444029,TELECARE SANTA CRUZ PHF,1.1737923322683705,FY,2020
SHASTA,450936,MAYERS MEMORIAL HOSPITAL,0.9779211538461539,FY,2020
SHASTA,450940,SHASTA REGIONAL MEDICAL CENTER,1.6866684836471755,FY,2020
SHASTA,450949,MERCY MEDICAL CENTER - REDDING,1.6665540136054415,FY,2020
SHASTA,451019,SHASTA COUNTY P H F,,FY,2020
SHASTA,454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,2.019843493975905,FY,2020
SHASTA,454013,PATIENTS' HOSPITAL OF REDDING,1.5818028735632184,FY,2020
SHASTA,454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,1.200316153846154,FY,2020
SIERRA,461024,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,,FY,2020
SISKIYOU,470871,MERCY MEDICAL CENTER MT. SHASTA,1.2653471698113217,FY,2020
SISKIYOU,471031,SISKIYOU GENERAL HOSPITAL - MAIN STREET,,FY,2020
SISKIYOU,474007,FAIRCHILD MEDICAL CENTER,1.2704135289906942,FY,2020
SOLANO,480989,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,1.4143558224016153,FY,2020
SOLANO,481015,ADVENTIST HEALTH VALLEJO,1.2118584819154357,FY,2020
SOLANO,481094,SUTTER SOLANO MEDICAL CENTER,1.45463478550789,FY,2020
SOLANO,481357,NORTHBAY MEDICAL CENTER,1.5690781600383328,FY,2020
SOLANO,484001,NORTH BAY VACAVALLEY HOSPITAL,,FY,2020
SOLANO,484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,,FY,2020
SOLANO,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1.5033746478873244,FY,2020
SOLANO,484062,CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY,1.2073081967213115,FY,2020
SONOMA,490040,SONOMA COUNTY HEALING CENTER,,FY,2020
SONOMA,490907,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,,FY,2020
SONOMA,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,,FY,2020
SONOMA,490964,HEALDSBURG HOSPITAL,1.3853384359401006,FY,2020
SONOMA,491001,PETALUMA VALLEY HOSPITAL,1.2854219435736685,FY,2020
SONOMA,491064,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,1.823862197392925,FY,2020
SONOMA,491076,SONOMA VALLEY HOSPITAL,1.4883507042253528,FY,2020
SONOMA,491103,SUTTER WARRACK HOSPITAL,,FY,2020
SONOMA,491338,SONOMA SPECIALTY HOSPITAL,1.8121275449101795,FY,2020
SONOMA,494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,1.276367625633933,FY,2020
SONOMA,494048,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",1.1708207813525935,FY,2020
SONOMA,494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,1.5541654120295108,FY,2020
STANISLAUS,500850,DEL PUERTO HOSPITAL,,FY,2020
STANISLAUS,500852,DOCTORS MEDICAL CENTER,1.6092640196479737,FY,2020
STANISLAUS,500867,EMANUEL MEDICAL CENTER,1.369907145152651,FY,2020
STANISLAUS,500939,MEMORIAL MEDICAL CENTER - MODESTO,1.6557005914746077,FY,2020
STANISLAUS,500954,CENTRAL VALLEY SPECIALTY HOSPITAL,2.536636700767263,FY,2020
STANISLAUS,500967,OAK VALLEY HOSPITAL DISTRICT,1.2322720623501195,FY,2020
STANISLAUS,501015,STANISLAUS MEDICAL CENTER,,FY,2020
STANISLAUS,501016,STANISLAUS BEHAVIORAL HEALTH CENTER,,FY,2020
STANISLAUS,504038,STANISLAUS SURGICAL HOSPITAL,1.9880281609195403,FY,2020
STANISLAUS,504079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,1.5318888888888889,FY,2020
STANISLAUS,504081,TELECARE STANISLAUS COUNTY PHF,1.1308148711943793,FY,2020
SUTTER,510882,FREMONT MEDICAL CENTER,,FY,2020
SUTTER,514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,1.1273866071428569,FY,2020
SUTTER,514005,STABLER LANE BEHAVIORAL HEALTH,,FY,2020
SUTTER,514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,2.2766385135135137,FY,2020
SUTTER,514033,NORTH VALLEY BEHAVIORAL HEALTH,1.1507727598566306,FY,2020
SUTTER,514037,SEQUOIA PSYCHIATRIC CENTER - PHF,,FY,2020
TEHAMA,521041,ST. ELIZABETH COMMUNITY HOSPITAL,1.2557368328445744,FY,2020
TEHAMA,524017,RESTPADD RED BLUFF PSYCHIATRIC HEALTH FACILITY,1.1852313405797101,FY,2020
TRINITY,531059,TRINITY HOSPITAL,1.0962985454545457,FY,2020
TULARE,540680,ALTA HOSPITAL DISTRICT,,FY,2020
TULARE,540734,KAWEAH HEALTH MEDICAL CENTER,1.5480183093758337,FY,2020
TULARE,540746,LINDSAY DISTRICT HOSPITAL,,FY,2020
TULARE,540755,MEMORIAL HOSPITAL AT EXETER,,FY,2020
TULARE,540798,SIERRA VIEW MEDICAL CENTER,1.246799616368287,FY,2020
TULARE,540816,ADVENTIST HEALTH TULARE,1.1651326460481097,FY,2020
TUOLUMNE,551034,SONORA REGIONAL MEDICAL CENTER - FOREST,,FY,2020
TUOLUMNE,551061,TUOLUMNE GENERAL MEDICAL FACILITY,,FY,2020
TUOLUMNE,554011,ADVENTIST HEALTH SONORA - GREENLEY,1.5154283436104603,FY,2020
VENTURA,560203,AURORA VISTA DEL MAR HOSPITAL,1.1522586296296295,FY,2020
VENTURA,560468,ANACAPA HOSPITAL,,FY,2020
VENTURA,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,1.391265493937588,FY,2020
VENTURA,560481,VENTURA COUNTY MEDICAL CENTER,1.3059011655472148,FY,2020
VENTURA,560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,1.6740503561050657,FY,2020
VENTURA,560501,COMMUNITY MEMORIAL HOSPITAL - OJAI,1.2124785087719299,FY,2020
VENTURA,560508,ST. JOHN'S HOSPITAL CAMARILLO,1.6222944246737836,FY,2020
VENTURA,560521,SANTA PAULA MEMORIAL HOSPITAL,,FY,2020
VENTURA,560525,ADVENTIST HEALTH SIMI VALLEY,1.3872085756999186,FY,2020
VENTURA,560529,ST. JOHNS REGIONAL MEDICAL CENTER,1.64368359778059,FY,2020
VENTURA,560838,PACIFIC SHORES HOSPITAL,,FY,2020
VENTURA,564018,LOS ROBLES REGIONAL MEDICAL CENTER - EAST CAMPUS,,FY,2020
VENTURA,564121,"THOUSAND OAKS SURGICAL HOSPITAL, A CAMPUS OF LOS ROBLES HOSP",,FY,2020
YOLO,571086,WOODLAND MEMORIAL HOSPITAL,1.4209883164852262,FY,2020
YOLO,574010,SUTTER DAVIS HOSPITAL,1.2193618051013733,FY,2020
YUBA,580996,ADVENTIST HEALTH AND RIDEOUT,1.4357553724816503,FY,2020
ALAMEDA,010735,ALAMEDA HOSPITAL,1.3495148625721078,FY,2019
ALAMEDA,010739,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,1.206563224282916,FY,2019
ALAMEDA,010776,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,1.3413610419397117,FY,2019
ALAMEDA,010782,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,,FY,2019
ALAMEDA,010805,EDEN MEDICAL CENTER,,FY,2019
ALAMEDA,010811,ALAMEDA CO MED CTR - FAIRMONT CAMPUS,,FY,2019
ALAMEDA,010844,ALTA BATES SUMMIT MEDICAL CENTER-HERRICK CAMPUS,1.1730103508012124,FY,2019
ALAMEDA,010846,HIGHLAND HOSPITAL,1.4035230629539956,FY,2019
ALAMEDA,010856,KAISER FND HOSP - OAKLAND CAMPUS,,FY,2019
ALAMEDA,010858,KAISER FND HOSP - HAYWARD/FREMONT,,FY,2019
ALAMEDA,010869,LAUREL GROVE HOSPITAL,,FY,2019
ALAMEDA,010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,3.264032489451476,FY,2019
ALAMEDA,010937,ALTA BATES SUMMIT MEDICAL CENTER,1.7962386200995644,FY,2019
ALAMEDA,010967,ST. ROSE HOSPITAL,1.3828206235912848,FY,2019
ALAMEDA,010983,VALLEY MEMORIAL HOSPITAL - LIVERMORE,,FY,2019
ALAMEDA,010987,WASHINGTON HOSPITAL - FREMONT,1.4529660425026,FY,2019
ALAMEDA,013619,SAN LEANDRO HOSPITAL,1.6378151372212693,FY,2019
ALAMEDA,013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1.154287685774947,FY,2019
ALAMEDA,014034,FREMONT HOSPITAL,1.1119305024137314,FY,2019
ALAMEDA,014050,STANFORD HEALTH CARE TRI-VALLEY,1.5049589362486193,FY,2019
ALAMEDA,014062,GLADMAN PSYCHIATRIC HEALTH FACILITY,,FY,2019
ALAMEDA,014113,S.T.A.R.S. - P H F,,FY,2019
ALAMEDA,014132,KAISER FOUNDATION HOSPITAL - FREMONT,1.6096603887575527,FY,2019
ALAMEDA,014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,1.1074512648809522,FY,2019
ALAMEDA,014226,TELECARE WILLOW ROCK CENTER,0.9213671755725191,FY,2019
ALAMEDA,014233,EDEN MEDICAL CENTER,1.6203496694711539,FY,2019
ALAMEDA,014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,1.5337297818408497,FY,2019
ALAMEDA,014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,1.3302183360102797,FY,2019
AMADOR,030786,SUTTER AMADOR HOSPITAL - COURT ST,,FY,2019
AMADOR,034002,SUTTER AMADOR HOSPITAL,1.2863198449612403,FY,2019
BUTTE,040802,ORCHARD HOSPITAL,0.9971355769230771,FY,2019
BUTTE,040828,ENLOE MEDICAL CENTER - COHASSET CAMPUS,,FY,2019
BUTTE,040875,FEATHER RIVER HOSPITAL,1.3863290378006865,FY,2019
BUTTE,040937,OROVILLE HOSPITAL,1.4002998945963046,FY,2019
BUTTE,040962,ENLOE HEALTH,1.4879059607104415,FY,2019
BUTTE,044006,BUTTE COUNTY MENTAL HEALTH SERVICES,1.1207657439446368,FY,2019
BUTTE,044011,ENLOE REHABILITATION CENTER,,FY,2019
CALAVERAS,050932,MARK TWAIN MEDICAL CENTER,1.3572174999999993,FY,2019
COLUSA,060870,COLUSA MEDICAL CENTER,1.1995016129032259,FY,2019
CONTRA COSTA,070904,DOCTORS MEDICAL CENTER - SAN PABLO,,FY,2019
CONTRA COSTA,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,1.1209557939914154,FY,2019
CONTRA COSTA,070934,SUTTER DELTA MEDICAL CENTER,1.3775089523580935,FY,2019
CONTRA COSTA,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1.6001713173089844,FY,2019
CONTRA COSTA,070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1.3831253892215574,FY,2019
CONTRA COSTA,070991,KAISER FND HOSP - RICHMOND CAMPUS,,FY,2019
CONTRA COSTA,071010,KAISER FND HOSP-MARTINEZ/WALNUT CREEK (MUIR RD),,FY,2019
CONTRA COSTA,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,1.8872828411405291,FY,2019
CONTRA COSTA,071053,EAST BAY HOSPITAL,,FY,2019
CONTRA COSTA,071101,WALNUT CREEK HOSPITAL,,FY,2019
CONTRA COSTA,073449,DOCTORS MEDICAL CENTER - PINOLE CAMPUS,,FY,2019
CONTRA COSTA,074011,SAN RAMON REHABILITATION HOSPITAL,,FY,2019
